Longitude,Latitude,Elevation,Date,Tmax,Tmin,RHmax,RHmin,VPmean,WSmean,SR,Pr,ETo
27.1,-26.7,1339,19790926,23.78,13.21,84.2,19.05,1.01,1.64,16.45,1.15,3.86
27.1,-26.7,1339,19790927,27.23,11.64,85.01,39.05,1.43,2.72,20.67,21.47,4.71
27.1,-26.7,1339,19790928,25.68,13.44,90.66,45.35,1.32,3.31,22.12,10.13,5.10
27.1,-26.7,1339,19790929,26.55,13.92,66.46,36.3,1.24,2.76,20.32,2.34,5.03
27.1,-26.7,1339,19790930,27.52,10.48,80.06,30.65,1.13,2.11,23.34,0.24,5.09
27.1,-26.7,1339,19791001,29.79,12.63,64.34,25.91,1.16,3.12,23.2,0.00,6.14
27.1,-26.7,1339,19791002,26.74,9.22,47.7,22.44,0.86,1.56,25.93,0.00,5.11
27.1,-26.7,1339,19791003,29.72,10.83,63.12,23.01,1.04,2.36,24.48,0.05,5.83
27.1,-26.7,1339,19791004,27.56,13.1,71.73,36.64,1.18,1.6,24.09,0.01,5.01
27.1,-26.7,1339,19791005,29.41,10.38,66.02,25.62,1.04,1.35,25.54,0.00,5.20
27.1,-26.7,1339,19791006,27.34,14.5,78.72,36.49,1.45,2.31,22.69,11.74,5.05
27.1,-26.7,1339,19791007,27.19,12.77,85.16,39.94,1.39,2.37,25.11,0.02,5.29
27.1,-26.7,1339,19791008,27.56,13.87,70.68,31.87,1.27,2.05,23.52,0.05,5.21
27.1,-26.7,1339,19791009,28.75,13.47,52.87,23.17,1.03,2.23,24.45,0.00,5.81
27.1,-26.7,1339,19791010,28.92,15.03,34,19.29,0.86,3.04,22.91,0.03,6.57
27.1,-26.7,1339,19791011,26.29,12.87,61.21,26.38,0.96,2.32,25.82,0.52,5.72
27.1,-26.7,1339,19791012,28.67,8.99,40.44,19.58,0.77,1.8,27.64,0.00,5.86
27.1,-26.7,1339,19791013,29.55,13.73,74.3,23.19,1.07,3,26.23,0.00,6.66
27.1,-26.7,1339,19791014,30.09,10.7,65.3,17.38,0.75,1.93,26.34,0.00,6.09
27.1,-26.7,1339,19791015,28.81,11.17,41.57,13.83,0.91,2.88,26.6,0.12,6.54
27.1,-26.7,1339,19791016,22.08,13.07,76.93,45.92,1.25,3.86,14.06,1.19,3.97
27.1,-26.7,1339,19791017,26.6,12.35,77.57,34,1.23,3.2,25.76,0.11,5.84
27.1,-26.7,1339,19791018,28.58,14.56,62.93,26.26,1.03,2.87,24.09,0.16,6.32
27.1,-26.7,1339,19791019,22.86,14.94,86.85,48.08,1.36,3.2,12.37,13.12,3.74
27.1,-26.7,1339,19791020,23.62,14.53,90.13,57.51,1.52,2.98,17.82,6.49,4.05
27.1,-26.7,1339,19791021,22.18,13.93,87.09,62.73,1.48,2.25,15.56,11.25,3.41
27.1,-26.7,1339,19791022,22.46,9.96,83.92,25.85,0.93,2.6,26.59,0.48,5.27
27.1,-26.7,1339,19791023,24.17,5.71,62.54,19.41,0.74,1.37,29.64,0.00,5.26
27.1,-26.7,1339,19791024,27.93,8.92,59.71,17.88,0.91,1.9,29.26,0.00,6.04
27.1,-26.7,1339,19791025,30.49,15.13,58.33,21.36,1.16,2.87,26.82,0.00,6.89
27.1,-26.7,1339,19791026,30.77,17.81,51.01,22.65,1.14,3.52,25.54,0.90,7.48
27.1,-26.7,1339,19791027,27.47,16.7,67.65,26.45,1.3,3.65,18.73,3.03,5.80
27.1,-26.7,1339,19791028,24.97,10.43,47.03,19.94,0.68,2.29,29.91,0.00,6.23
27.1,-26.7,1339,19791029,27.05,9.97,69.92,28.34,1,3,27.71,0.01,6.32
27.1,-26.7,1339,19791030,25.99,10.32,81.77,19.12,0.82,1.83,25.95,0.00,5.54
27.1,-26.7,1339,19791031,24.64,13.38,85.77,47.5,1.34,3.34,20.3,8.76,4.88
27.1,-26.7,1339,19791101,26.42,11.37,85.41,33.6,1.18,2,27.59,0.01,5.62
27.1,-26.7,1339,19791102,28.31,11.45,71.62,25.45,1.23,1.94,26.79,0.44,5.74
27.1,-26.7,1339,19791103,28.74,13.79,72.56,28.4,1.33,2.39,24.86,1.58,5.85
27.1,-26.7,1339,19791104,30.38,16.22,51.41,29.01,1.23,2.91,26.42,0.22,6.91
27.1,-26.7,1339,19791105,31.4,16.69,58.18,26.15,1.28,2.29,25.59,1.43,6.53
27.1,-26.7,1339,19791106,29.53,15.04,74.83,29.48,1.27,3.1,25.72,1.14,6.64
27.1,-26.7,1339,19791107,29.72,15.99,64.53,36.77,1.42,3.97,25.58,2.12,6.95
27.1,-26.7,1339,19791108,28.6,15.5,76.06,23.09,1.09,2.21,27.86,0.00,6.47
27.1,-26.7,1339,19791109,21.21,14.36,76.69,63.1,1.45,2.16,15.43,26.70,3.38
27.1,-26.7,1339,19791110,22.36,12.69,85.72,58.14,1.3,2.94,20.9,12.39,4.44
27.1,-26.7,1339,19791111,22.18,12.83,72.6,45.18,1.17,2.53,20.86,0.52,4.54
27.1,-26.7,1339,19791112,23.04,12.54,85.84,41.34,1.26,2.48,20.85,0.73,4.50
27.1,-26.7,1339,19791113,23.61,12.78,86.22,51.28,1.59,2.24,20.31,11.49,4.01
27.1,-26.7,1339,19791114,26.24,13.41,88.35,50.62,1.62,1.75,24.13,10.30,4.84
27.1,-26.7,1339,19791115,26.87,13,83.28,41.54,1.49,1.91,27.23,0.36,5.49
27.1,-26.7,1339,19791116,25.57,14.5,80.36,54.48,1.58,1.87,24.27,3.90,4.91
27.1,-26.7,1339,19791117,26.28,13.97,83.16,46.84,1.55,2.02,26.41,5.71,5.33
27.1,-26.7,1339,19791118,25.5,13.28,77.64,42.93,1.44,1.95,24.46,7.59,5.01
27.1,-26.7,1339,19791119,25.74,12.42,81.65,42.84,1.44,2.07,26.81,3.83,5.32
27.1,-26.7,1339,19791120,26.72,13.9,81.86,46.79,1.53,3.05,27.1,9.33,5.80
27.1,-26.7,1339,19791121,27.47,13.34,80.91,34.22,1.42,1.64,27.29,1.25,5.59
27.1,-26.7,1339,19791122,27.73,14.86,80.32,36.85,1.59,2.52,25.84,0.16,5.69
27.1,-26.7,1339,19791123,24.93,16.73,74.08,64.23,1.71,2.62,18.18,9.46,4.25
27.1,-26.7,1339,19791124,20.76,14.9,92.1,72.41,1.52,2.4,12.35,9.47,2.95
27.1,-26.7,1339,19791125,17.44,13.9,91.71,79.86,1.58,2.55,6.48,44.67,1.58
27.1,-26.7,1339,19791126,24.36,13.3,88.75,55.47,1.57,1.37,19.3,2.97,3.93
27.1,-26.7,1339,19791127,27.06,12.8,82.45,33.19,1.27,2.73,28.45,0.16,6.22
27.1,-26.7,1339,19791128,26.29,10.24,60.15,28.2,1.03,1.66,29.98,0.00,5.92
27.1,-26.7,1339,19791129,29.63,10.58,62.86,25.41,1.2,1.8,31.57,0.00,6.57
27.1,-26.7,1339,19791130,30.78,14.64,63.99,29.94,1.36,2.01,29.28,0.00,6.66
27.1,-26.7,1339,19791201,28.79,16.72,63.53,38.92,1.57,2.57,27.24,4.77,6.28
27.1,-26.7,1339,19791202,29.24,16.25,83.17,37.75,1.57,2.99,29.83,2.42,6.83
27.1,-26.7,1339,19791203,26.91,15.18,90,47.09,1.66,2.41,26.22,13.22,5.52
27.1,-26.7,1339,19791204,27.57,12.61,89.31,24.69,1.22,1.99,32.21,0.00,6.54
27.1,-26.7,1339,19791205,25.99,13.8,79.53,44.07,1.35,2.86,27.43,4.26,5.94
27.1,-26.7,1339,19791206,24.75,13.49,77.68,48.39,1.48,1.87,24.35,2.84,4.88
27.1,-26.7,1339,19791207,25.33,13.35,72.8,41.42,1.34,1.83,26.81,0.18,5.40
27.1,-26.7,1339,19791208,27.51,13.56,66.58,37.69,1.37,1.78,27.93,0.18,5.83
27.1,-26.7,1339,19791209,27.95,14.31,80.93,40.1,1.54,1.6,27.65,2.27,5.70
27.1,-26.7,1339,19791210,27.07,14.87,78.79,51.63,1.63,2.55,25.14,7.16,5.46
27.1,-26.7,1339,19791211,27.04,15.17,81.63,49.34,1.65,2.47,28.65,6.04,5.90
27.1,-26.7,1339,19791212,25.9,14.52,84.59,47.13,1.55,1.66,24.72,9.24,5.04
27.1,-26.7,1339,19791213,25.75,14.74,84.89,41.21,1.46,2.4,27.95,7.43,5.76
27.1,-26.7,1339,19791214,24.91,14.56,82.32,47.9,1.46,1.71,24.7,0.33,5.01
27.1,-26.7,1339,19791215,27.34,13.16,73.18,38.78,1.45,2.07,30.41,0.03,6.15
27.1,-26.7,1339,19791216,29.74,14.83,66.96,36.11,1.49,1.98,29.63,0.51,6.47
27.1,-26.7,1339,19791217,30.77,14.99,68.93,31.14,1.4,1.95,30.02,0.01,6.74
27.1,-26.7,1339,19791218,30.44,15.99,54.97,26.03,1.15,2.5,30.96,0.00,7.42
27.1,-26.7,1339,19791219,28.95,15.03,64.63,33.87,1.33,1.69,28.95,0.09,6.24
27.1,-26.7,1339,19791220,29.64,15.42,66.88,28.59,1.37,2.4,28.47,4.53,6.65
27.1,-26.7,1339,19791221,29.96,16.1,75.5,32.2,1.45,1.99,29.97,0.19,6.66
27.1,-26.7,1339,19791222,29.15,16.55,67.39,30.59,1.44,1.86,25.71,2.43,5.94
27.1,-26.7,1339,19791223,25.8,16.12,78.1,56.22,1.65,2.43,23.48,6.87,5.09
27.1,-26.7,1339,19791224,28.54,15.23,82.56,45.18,1.57,2.83,28.09,5.01,6.34
27.1,-26.7,1339,19791225,21.04,15.24,93,74.9,1.63,1.81,12.21,27.98,2.76
27.1,-26.7,1339,19791226,25.62,15.68,89.88,61.37,1.7,1.95,21.59,9.41,4.60
27.1,-26.7,1339,19791227,25.71,13.96,87.55,52.61,1.55,1.44,25.7,0.48,5.07
27.1,-26.7,1339,19791228,26.57,14.35,84.23,42.67,1.49,1.33,26.53,0.21,5.32
27.1,-26.7,1339,19791229,28.25,15.32,74.49,35.85,1.48,2.67,28.02,0.05,6.34
27.1,-26.7,1339,19791230,31.15,16.57,64.61,25.16,1.31,2.95,32.65,0.00,7.91
27.1,-26.7,1339,19791231,31.42,13.35,79.42,28.33,1.42,2.3,31.56,0.00,7.13
27.1,-26.7,1339,19800101,31.92,18.4,62.9,33.05,1.53,3.97,30.6,0.96,8.24
27.1,-26.7,1339,19800102,32.55,16.06,77.29,24.14,1.28,2.37,31.89,0.00,7.68
27.1,-26.7,1339,19800103,32.31,14.73,50.53,29.83,1.25,3.24,30.41,0.04,7.96
27.1,-26.7,1339,19800104,30.01,17.23,64.84,36.67,1.55,2.73,26.05,8.06,6.50
27.1,-26.7,1339,19800105,29.14,15.09,81.18,35.41,1.55,2,27.8,1.55,6.09
27.1,-26.7,1339,19800106,28.35,14.56,87.79,45.47,1.5,2.29,28.19,6.23,6.14
27.1,-26.7,1339,19800107,25.33,14.5,91.07,37.66,1.34,2.27,21.44,1.66,4.96
27.1,-26.7,1339,19800108,22.63,11.93,88.19,56.36,1.34,2.19,21.74,4.92,4.35
27.1,-26.7,1339,19800109,25.84,11.91,87.59,43.21,1.32,1.37,27.36,0.24,5.31
27.1,-26.7,1339,19800110,27.97,14.61,78.38,40.53,1.51,2.84,27.93,6.27,6.21
27.1,-26.7,1339,19800111,27.54,14.5,82.31,44.56,1.5,2.65,26.13,11.16,5.84
27.1,-26.7,1339,19800112,27.77,14.6,81.87,42.12,1.44,2.21,29.74,1.34,6.27
27.1,-26.7,1339,19800113,29.03,14.42,70.94,40.22,1.44,1.6,29.66,0.12,6.18
27.1,-26.7,1339,19800114,28.04,14.85,75.61,40.07,1.61,2.23,26.82,2.96,5.78
27.1,-26.7,1339,19800115,28.97,16.11,75.94,41.85,1.69,2.48,28.36,1.56,6.23
27.1,-26.7,1339,19800116,30.33,15.12,82.48,42.52,1.67,1.38,29.09,1.92,6.08
27.1,-26.7,1339,19800117,27.62,15.96,81.37,53.77,1.72,2.02,26.32,0.75,5.55
27.1,-26.7,1339,19800118,28.4,15.21,79.51,37.41,1.39,2.12,30.35,0.00,6.49
27.1,-26.7,1339,19800119,29.37,15.1,64.45,36.11,1.44,1.73,27.81,0.12,6.06
27.1,-26.7,1339,19800120,28.56,16.89,72.18,41,1.64,1.93,24.72,2.67,5.57
27.1,-26.7,1339,19800121,29.04,15.41,87.93,40.24,1.62,1.9,24.24,2.60,5.47
27.1,-26.7,1339,19800122,29.69,16.72,77.97,45.19,1.64,1.48,25.17,9.89,5.56
27.1,-26.7,1339,19800123,19.61,14.55,96.69,75.25,1.6,1.48,7.38,91.73,1.90
27.1,-26.7,1339,19800124,23.43,13.67,89.64,58.68,1.51,1.79,21.31,1.28,4.23
27.1,-26.7,1339,19800125,23.46,13.6,86.04,53.16,1.53,1.28,21.98,1.74,4.20
27.1,-26.7,1339,19800126,26.36,12.66,87.3,37.26,1.44,1.4,28.47,0.01,5.46
27.1,-26.7,1339,19800127,26.33,14.11,85.71,45.14,1.54,1.98,26.5,0.58,5.36
27.1,-26.7,1339,19800128,28.97,14.6,79.98,40.25,1.52,2.52,29.95,1.57,6.48
27.1,-26.7,1339,19800129,29.18,16.2,78.27,33.69,1.35,2.56,29.82,0.26,6.83
27.1,-26.7,1339,19800130,27.34,14.48,81.94,41.47,1.51,2.72,27.26,4.50,5.90
27.1,-26.7,1339,19800131,26.75,14.69,81.87,52.24,1.63,2.8,27.51,6.87,5.69
27.1,-26.7,1339,19800201,26.5,14.36,84.09,56.61,1.61,1.98,26.36,0.62,5.30
27.1,-26.7,1339,19800202,27.41,15.77,82.66,52.52,1.58,1.44,26.25,1.20,5.36
27.1,-26.7,1339,19800203,25.95,13.75,91.43,57.91,1.59,1.5,25.9,2.84,5.01
27.1,-26.7,1339,19800204,26.04,15.14,86.81,47.77,1.51,1.41,26.37,0.35,5.19
27.1,-26.7,1339,19800205,26.68,13.52,85.53,45.58,1.38,2.12,29.6,0.04,5.93
27.1,-26.7,1339,19800206,27.59,14.14,81.46,44.08,1.51,2.14,28.07,0.24,5.80
27.1,-26.7,1339,19800207,23.46,15.81,83.49,49.66,1.7,1.76,18.76,8.26,3.82
27.1,-26.7,1339,19800208,28.41,14.5,84.98,45.18,1.62,2.39,24.85,2.33,5.51
27.1,-26.7,1339,19800209,26.23,15.52,92.09,53.51,1.73,1.69,24.44,7.29,4.88
27.1,-26.7,1339,19800210,26.49,15.4,90.82,51.81,1.72,2.69,22.99,16.71,4.95
27.1,-26.7,1339,19800211,27.9,15.78,90.66,52.04,1.86,1.95,25.3,5.62,5.20
27.1,-26.7,1339,19800212,29.86,15.14,89.58,40.67,1.71,2.07,27.36,0.00,5.90
27.1,-26.7,1339,19800213,27.91,16.93,91.27,54.27,1.88,2.63,23.3,5.57,5.15
27.1,-26.7,1339,19800214,29.4,15.33,81.67,49.26,1.84,2.18,27.01,4.73,5.70
27.1,-26.7,1339,19800215,29.12,18.4,67.16,51.56,1.81,2.56,27,1.33,6.06
27.1,-26.7,1339,19800216,26.98,16.9,82.76,55.78,1.82,2.03,20.56,7.41,4.54
27.1,-26.7,1339,19800217,27.12,16.16,88.93,63.86,1.81,2.07,20.98,8.33,4.57
27.1,-26.7,1339,19800218,23.53,16.98,91.85,74.31,1.82,2.01,14.06,13.54,3.18
27.1,-26.7,1339,19800219,25.06,14.88,88.03,61.36,1.7,1.49,23.64,10.41,4.50
27.1,-26.7,1339,19800220,24.68,13.33,91.85,54.64,1.53,1.78,25.64,0.41,4.80
27.1,-26.7,1339,19800221,25.42,13.41,92.3,48.95,1.55,1.64,24.85,0.51,4.75
27.1,-26.7,1339,19800222,25.61,14.57,83.57,53.98,1.73,2.11,24.43,4.22,4.72
27.1,-26.7,1339,19800223,25.55,14.93,88.16,57.77,1.8,1.28,18.48,3.87,3.73
27.1,-26.7,1339,19800224,27.08,15.26,94.58,60.84,1.9,0.94,25,0.48,4.71
27.1,-26.7,1339,19800225,27.83,15.94,89.37,47.47,1.65,1.78,26.1,0.09,5.34
27.1,-26.7,1339,19800226,25.68,15.54,87.23,57.17,1.7,2.12,20.67,0.71,4.35
27.1,-26.7,1339,19800227,26.57,16.3,85.9,61.74,1.86,2.28,20.92,4.73,4.42
27.1,-26.7,1339,19800228,25.91,16.73,88.85,61.39,1.81,2.25,20.08,3.84,4.30
27.1,-26.7,1339,19800229,25.68,16.35,81.93,59.83,1.72,1.91,22.68,0.40,4.57
27.1,-26.7,1339,19800301,26.04,14.72,85.84,51.13,1.67,1.32,22.21,1.23,4.33
27.1,-26.7,1339,19800302,26.05,15.78,94.23,60.3,1.97,1.04,19.55,9.85,3.79
27.1,-26.7,1339,19800303,25.43,16.78,89.33,62.36,1.89,1.8,21.28,4.70,4.19
27.1,-26.7,1339,19800304,26.85,14.85,89.4,49.17,1.69,1.6,23.17,0.40,4.60
27.1,-26.7,1339,19800305,26.95,11.79,80.19,32.29,1.22,1.84,28.06,0.00,5.48
27.1,-26.7,1339,19800306,27.43,11.29,82.68,38.63,1.32,1.42,27.11,0.00,5.13
27.1,-26.7,1339,19800307,27.74,13.56,79.34,46.37,1.51,1.43,26.76,0.00,5.14
27.1,-26.7,1339,19800308,29.24,14.36,77.37,37.33,1.48,1.86,24.82,0.00,5.32
27.1,-26.7,1339,19800309,26.7,14.91,75.36,45.88,1.43,2.01,25.32,0.01,5.17
27.1,-26.7,1339,19800310,26.72,16.28,71.46,46.11,1.37,2.05,23.9,0.00,5.17
27.1,-26.7,1339,19800311,23.81,15.55,80.17,57.34,1.47,1.88,17.73,0.39,3.83
27.1,-26.7,1339,19800312,23.16,14.92,70.74,51.15,1.28,2.19,18.2,0.20,4.08
27.1,-26.7,1339,19800313,22.19,13.36,74.05,54.71,1.38,1.94,15.07,0.14,3.28
27.1,-26.7,1339,19800314,23.41,12.72,86.97,53.56,1.62,1.83,14.9,3.99,3.03
27.1,-26.7,1339,19800315,24.77,14.19,92.86,55.33,1.66,1.03,20.78,1.87,3.80
27.1,-26.7,1339,19800316,25.62,13.26,83.36,39.92,1.44,1.14,20.75,0.09,3.97
27.1,-26.7,1339,19800317,25.83,13.14,88.85,52.49,1.58,1.9,21.28,0.68,4.19
27.1,-26.7,1339,19800318,25.99,13.2,88.37,50.24,1.66,1.51,20.55,4.81,3.94
27.1,-26.7,1339,19800319,27.08,13.33,88.47,38.27,1.45,1.55,22.89,0.15,4.52
27.1,-26.7,1339,19800320,26.36,13.78,91.28,49.7,1.54,1.73,20.78,0.06,4.19
27.1,-26.7,1339,19800321,25.69,14.17,89.38,55.95,1.58,1.55,20.83,1.43,4.04
27.1,-26.7,1339,19800322,26.34,13.18,91.71,51.2,1.47,1.29,23.21,0.03,4.31
27.1,-26.7,1339,19800323,26.55,13.09,83.12,46.53,1.44,1.68,21.47,0.17,4.29
27.1,-26.7,1339,19800324,25.83,12.72,84.97,38.59,1.35,1.37,21.46,0.06,4.11
27.1,-26.7,1339,19800325,26.54,12.14,88.51,38.61,1.37,1.31,22.68,0.02,4.25
27.1,-26.7,1339,19800326,27.88,12.22,90.58,32.92,1.29,1.21,22.89,0.00,4.37
27.1,-26.7,1339,19800327,28.86,11.86,82.6,27.87,1.2,1.14,23.09,0.00,4.44
27.1,-26.7,1339,19800328,28.94,12.77,78.48,28.61,1.22,1.3,22.55,0.00,4.51
27.1,-26.7,1339,19800329,28.77,12.98,64.26,28.27,1.15,1.56,22.82,0.00,4.73
27.1,-26.7,1339,19800330,25.39,13.76,75.35,39.25,1.24,2.41,22.07,0.00,4.68
27.1,-26.7,1339,19800331,26.65,11.33,73.61,32.6,1.08,1.33,23.07,0.00,4.33
27.1,-26.7,1339,19800401,27.26,11.17,70.3,29.73,1.07,2.05,23.2,0.00,4.85
27.1,-26.7,1339,19800402,26.11,11.15,76.88,31.86,1.12,1.51,22.26,0.03,4.25
27.1,-26.7,1339,19800403,26.31,11.33,64.72,33.83,1.09,1.35,22.53,0.01,4.21
27.1,-26.7,1339,19800404,27.17,12.25,70.85,33.52,1.14,2.17,21.45,0.13,4.69
27.1,-26.7,1339,19800405,27.78,14.85,55.76,29.97,1.11,2.48,20.97,0.15,5.09
27.1,-26.7,1339,19800406,27.36,11.34,78,31.41,1.15,1.68,21.33,0.01,4.32
27.1,-26.7,1339,19800407,26.58,11.14,83.97,31.62,1.29,2.02,19.31,3.02,4.06
27.1,-26.7,1339,19800408,25.83,12.71,82.74,42.73,1.41,2.35,19.43,3.59,4.06
27.1,-26.7,1339,19800409,24.89,13.35,84.76,46.3,1.47,2.33,19.2,2.25,3.85
27.1,-26.7,1339,19800410,22.31,12.74,90.37,65.74,1.5,1.66,15,6.82,2.81
27.1,-26.7,1339,19800411,19.98,11.43,92.9,60.74,1.29,1.59,15.08,11.05,2.69
27.1,-26.7,1339,19800412,20.4,8.13,96.96,49.31,1.09,1.46,16.01,0.02,2.80
27.1,-26.7,1339,19800413,21.67,8.86,88.2,43.68,1.1,1.65,18.53,0.00,3.23
27.1,-26.7,1339,19800414,23.74,8.94,82.8,29.48,0.96,2.21,21.51,0.00,4.12
27.1,-26.7,1339,19800415,23.93,8.22,73.16,31.68,0.98,1.82,21.13,0.00,3.85
27.1,-26.7,1339,19800416,25.58,7.97,83.64,28.28,0.98,1.82,21.08,0.00,4.01
27.1,-26.7,1339,19800417,19.22,7.92,69.42,25.12,0.65,2.88,21.34,0.00,4.14
27.1,-26.7,1339,19800418,18.17,3.46,60.96,26.57,0.54,2.12,21.25,0.00,3.57
27.1,-26.7,1339,19800419,20.82,3.57,64.44,26.51,0.64,1.32,21.11,0.00,3.30
27.1,-26.7,1339,19800420,21.58,8.17,82.64,38.25,0.95,2.42,20.15,0.00,3.69
27.1,-26.7,1339,19800421,23.26,7.5,82.96,32.47,0.91,1.38,20.39,0.00,3.41
27.1,-26.7,1339,19800422,24.79,7.93,79.86,29.86,0.94,1.74,18.96,0.01,3.64
27.1,-26.7,1339,19800423,22.1,6.4,64.57,27.96,0.71,1.95,20.39,0.00,3.71
27.1,-26.7,1339,19800424,22.29,6.7,70.17,30.67,0.75,1.04,20.25,0.00,3.11
27.1,-26.7,1339,19800425,23.77,5.25,77.61,25.57,0.79,1.54,20.04,0.00,3.48
27.1,-26.7,1339,19800426,23,9.78,81.86,35.72,0.99,2.3,18.81,0.01,3.69
27.1,-26.7,1339,19800427,23,7.96,75.48,35.23,0.9,1.26,19.21,0.01,3.15
27.1,-26.7,1339,19800428,23.53,7.19,70.74,30.78,0.85,1.23,18.72,0.00,3.13
27.1,-26.7,1339,19800429,23.87,6,82.9,25.34,0.8,1.65,19.09,0.00,3.44
27.1,-26.7,1339,19800430,23.79,7.44,71.06,25.2,0.76,1.73,19.1,0.00,3.55
27.1,-26.7,1339,19800501,24.09,7.11,68.07,26.84,0.8,0.88,18.99,0.00,2.89
27.1,-26.7,1339,19800502,23.68,6.72,71.26,23.22,0.75,1.86,18.82,0.00,3.56
27.1,-26.7,1339,19800503,24.01,7.2,62.7,25.9,0.76,1.27,18.54,0.00,3.14
27.1,-26.7,1339,19800504,24.58,5.95,72.2,22.44,0.71,1.49,18.55,0.00,3.33
27.1,-26.7,1339,19800505,25.22,6.01,64.23,20.71,0.72,1.27,18.52,0.00,3.19
27.1,-26.7,1339,19800506,25.82,10.36,56.56,19.33,0.74,2.45,18.03,0.00,4.27
27.1,-26.7,1339,19800507,20.28,9.76,88.26,64.06,1.13,1.98,12.99,8.21,2.50
27.1,-26.7,1339,19800508,14.92,4.05,79.5,34.5,0.61,2.6,18.21,0.04,2.86
27.1,-26.7,1339,19800509,18.43,0.66,80.11,31.58,0.6,1.64,18.2,0.00,2.73
27.1,-26.7,1339,19800510,19.74,2.2,81.68,33.58,0.74,1.63,17.82,0.00,2.71
27.1,-26.7,1339,19800511,21.1,3.14,85.04,33.27,0.82,1.31,17.74,0.00,2.62
27.1,-26.7,1339,19800512,23,5.18,83.4,27.68,0.85,1.9,17.5,0.00,3.13
27.1,-26.7,1339,19800513,23.91,9.1,64.7,27.82,0.86,3.46,17.24,0.00,4.25
27.1,-26.7,1339,19800514,23.4,7.64,67.23,26.33,0.79,1.41,17.07,0.00,2.93
27.1,-26.7,1339,19800515,24.27,5.86,82.6,27.3,0.86,1.69,16.45,0.00,3.05
27.1,-26.7,1339,19800516,24.63,10.25,67.13,29.76,0.91,2.14,16.75,0.00,3.51
27.1,-26.7,1339,19800517,23.53,6.17,81.08,20.38,0.72,1.38,17.16,0.00,2.89
27.1,-26.7,1339,19800518,23.57,6.09,68.99,27.59,0.78,1.43,16.79,0.00,2.85
27.1,-26.7,1339,19800519,22.69,7.55,83.86,33.08,0.9,1.72,16.53,0.00,2.89
27.1,-26.7,1339,19800520,21.4,8.82,79.32,38.57,0.95,2.64,16.34,0.00,3.17
27.1,-26.7,1339,19800521,20.57,7.53,85.33,48.73,1.02,1.85,13.89,0.01,2.44
27.1,-26.7,1339,19800522,20.33,7.43,86.81,45.26,0.98,1.18,14.71,0.00,2.21
27.1,-26.7,1339,19800523,20.07,5.49,90.31,33.6,0.79,1.99,16.05,0.00,2.74
27.1,-26.7,1339,19800524,21.4,8.14,51.9,32.81,0.71,3.99,15.79,0.00,4.16
27.1,-26.7,1339,19800525,17.4,2.49,83.23,38.04,0.66,1.19,16.23,0.00,2.12
27.1,-26.7,1339,19800526,20.89,2.19,77.37,30.22,0.68,1.75,15.8,0.00,2.67
27.1,-26.7,1339,19800527,15.32,3.44,68.59,37.4,0.6,2.17,16.1,0.00,2.46
27.1,-26.7,1339,19800528,17.68,0.84,85.2,37.67,0.65,1.46,15.87,0.00,2.20
27.1,-26.7,1339,19800529,18.5,1.85,90.54,38.1,0.72,1.38,15.69,0.00,2.18
27.1,-26.7,1339,19800530,19.14,2.53,75.51,31.34,0.62,1.57,14.76,0.00,2.40
27.1,-26.7,1339,19800531,17.85,4.06,71.37,42.13,0.72,1.9,15.27,0.00,2.39
27.1,-26.7,1339,19800601,17.42,5.26,83.19,43.14,0.78,1.86,14.06,0.00,2.24
27.1,-26.7,1339,19800602,17.27,4.92,86,41.21,0.73,1.07,13.34,0.00,1.88
27.1,-26.7,1339,19800603,17.89,1.98,87.5,35.33,0.67,1.33,15.01,0.00,2.09
27.1,-26.7,1339,19800604,18.75,3.01,69.5,29.37,0.63,1.58,15.29,0.00,2.36
27.1,-26.7,1339,19800605,18.31,2.16,77.01,33.62,0.67,1.22,15.06,0.00,2.06
27.1,-26.7,1339,19800606,17.95,2.28,86.65,32.31,0.67,0.96,15.08,0.00,1.89
27.1,-26.7,1339,19800607,16.96,1.45,94.05,40.35,0.74,1.39,13.17,0.00,1.86
27.1,-26.7,1339,19800608,17.2,2.63,76.39,39.17,0.7,1.17,14.88,0.00,1.92
27.1,-26.7,1339,19800609,18.53,1.55,84.21,31.45,0.66,1.25,14.85,0.00,2.05
27.1,-26.7,1339,19800610,19.41,1.92,80.42,29.59,0.66,1.4,14.87,0.00,2.21
27.1,-26.7,1339,19800611,19.66,2.49,73.14,31.27,0.68,1.61,14.85,0.00,2.34
27.1,-26.7,1339,19800612,18.21,4.11,82.63,41.02,0.79,1.71,14.45,0.00,2.16
27.1,-26.7,1339,19800613,17.74,2.43,87.26,38.12,0.71,0.97,14.69,0.00,1.82
27.1,-26.7,1339,19800614,18.47,1.78,91.57,37.06,0.69,1.03,14.71,0.00,1.89
27.1,-26.7,1339,19800615,18.69,1.9,82.15,31.56,0.67,1.57,14.59,0.00,2.21
27.1,-26.7,1339,19800616,17.25,2.74,74.14,27.33,0.55,1.98,14.78,0.00,2.46
27.1,-26.7,1339,19800617,16.76,0.99,68.08,25.36,0.49,1.05,14.9,0.00,1.90
27.1,-26.7,1339,19800618,15.86,2.67,86.62,44.26,0.71,1.89,13.75,0.00,2.03
27.1,-26.7,1339,19800619,15.55,1.53,85.94,40.64,0.66,1.41,14.58,0.00,1.86
