Longitude,Latitude,Elevation,Date,Tmax,Tmin,RHmax,RHmin,VPmean,WSmean,SR,Pr,ETo
25.3,-33.8,95,19791002,15.01,10.17,87.81,59.29,1.06,3.48,14.19,2.51,2.60
25.3,-33.8,95,19791003,17.43,9.51,80.27,59.52,1.15,1.92,17.68,0.12,2.80
25.3,-33.8,95,19791004,18.04,10.18,68.96,47.75,1.1,4.02,21.97,0.04,3.70
25.3,-33.8,95,19791005,20.38,9.98,88.06,54.2,1.33,2.14,24.09,0.03,3.61
25.3,-33.8,95,19791006,22.12,10.08,93.07,59.57,1.44,2.94,24.01,0.00,3.81
25.3,-33.8,95,19791007,30.13,11.26,90.55,47.23,1.77,1.46,23.56,0.00,4.57
25.3,-33.8,95,19791008,26.71,13.86,73.48,47.85,1.54,1.61,23.62,0.00,4.48
25.3,-33.8,95,19791009,18.9,12.93,88.34,70.57,1.44,2.12,10.67,1.75,2.23
25.3,-33.8,95,19791010,19.9,12.52,94.71,74.56,1.6,1.76,7.85,6.75,1.72
25.3,-33.8,95,19791011,17.24,10.39,82.05,63.44,1.2,3.66,18.25,0.92,3.01
25.3,-33.8,95,19791012,21.94,7.32,85.26,45.15,1.11,1.27,25.55,0.00,3.99
25.3,-33.8,95,19791013,21.15,9.89,82.12,55.67,1.24,3.29,23.45,0.01,4.08
25.3,-33.8,95,19791014,16.04,11.17,74.09,56.42,1.11,2.71,13.43,0.60,2.67
25.3,-33.8,95,19791015,15.89,9.83,83.57,59.89,1.15,2.11,14.86,1.35,2.46
25.3,-33.8,95,19791016,22.86,8.31,81.2,47.88,1.29,2.12,26.11,0.00,4.27
25.3,-33.8,95,19791017,31.92,12.33,92.63,35.35,1.41,2.51,22.95,0.00,5.88
25.3,-33.8,95,19791018,26.38,10.45,84.31,45.95,1.57,1.4,17.97,11.57,3.57
25.3,-33.8,95,19791019,17.51,12.02,91.97,71.65,1.43,1.67,10.51,5.40,1.95
25.3,-33.8,95,19791020,21.46,11.74,81.88,48.22,1.36,1.78,21.85,1.49,3.74
25.3,-33.8,95,19791021,21.87,10.6,81.88,39.92,1.22,1.89,26.15,0.54,4.37
25.3,-33.8,95,19791022,19.71,9.53,84.52,40.14,1.22,3.54,20.85,0.15,3.63
25.3,-33.8,95,19791023,20.32,11.49,80.91,56.95,1.36,1.92,20.82,0.25,3.50
25.3,-33.8,95,19791024,20.25,10.89,85.79,56.31,1.35,2.48,21.09,1.13,3.52
25.3,-33.8,95,19791025,17.04,12.82,83.96,72.58,1.44,3.78,6.35,1.88,1.72
25.3,-33.8,95,19791026,28,14.26,84.06,49.18,1.71,3.3,26.5,0.01,5.56
25.3,-33.8,95,19791027,23.45,12.46,80.15,35.41,1.24,4.7,25.77,0.11,5.49
25.3,-33.8,95,19791028,18.25,10.66,76.94,47.28,1.16,3.14,18.29,0.13,3.40
25.3,-33.8,95,19791029,21.11,8.98,86.64,47.04,1.11,4.13,25.05,0.71,4.66
25.3,-33.8,95,19791030,14.63,9.62,76.5,53.39,0.94,2.59,12.52,0.51,2.65
25.3,-33.8,95,19791031,18.83,8.1,68.28,46.76,1.01,2.95,28.84,0.00,4.47
25.3,-33.8,95,19791101,26.43,7.56,85.99,41.93,1.27,2.15,27.92,0.00,5.23
25.3,-33.8,95,19791102,21.32,13.47,76.46,53.87,1.43,2.44,25.51,0.05,4.34
25.3,-33.8,95,19791103,24.3,12.61,91.18,56.68,1.63,1.9,25.32,0.04,4.42
25.3,-33.8,95,19791104,23.26,11.65,90.16,58.29,1.58,1.75,26.47,0.00,4.36
25.3,-33.8,95,19791105,21.86,11.74,81.27,49.9,1.42,2.12,26.25,0.05,4.34
25.3,-33.8,95,19791106,24.8,12.21,87.94,51.35,1.61,1.94,28.32,0.00,4.87
25.3,-33.8,95,19791107,21.85,12.19,71.67,49.76,1.27,4.8,24.95,0.02,4.95
25.3,-33.8,95,19791108,19.08,10.96,64.83,41.82,1,2.75,24.13,0.00,4.42
25.3,-33.8,95,19791109,21.82,9.94,71.6,43.77,1.2,2.36,27.93,0.00,4.75
25.3,-33.8,95,19791110,22.14,11.48,83.14,48.05,1.43,2.99,28.08,0.22,4.63
25.3,-33.8,95,19791111,30.27,11.81,90.34,43.22,1.61,1.84,27.61,0.84,5.72
25.3,-33.8,95,19791112,28.09,16.55,68.84,45.94,1.58,1.99,26.53,3.49,5.64
25.3,-33.8,95,19791113,24.69,14.71,89.07,65.14,1.79,1.55,17.54,5.41,3.49
25.3,-33.8,95,19791114,24.06,15.25,91.87,57.72,1.68,2.4,21.36,0.23,4.21
25.3,-33.8,95,19791115,20.98,14.07,79.22,57.26,1.36,1.94,20.6,0.22,3.91
25.3,-33.8,95,19791116,24.25,11.8,84.83,51.87,1.6,1.97,29.5,0.00,4.95
25.3,-33.8,95,19791117,24.51,14.43,91.56,57.74,1.87,2.22,25.62,0.02,4.43
25.3,-33.8,95,19791118,22.56,16.87,87.64,71.32,1.98,3.34,13.59,5.17,2.74
25.3,-33.8,95,19791119,24.38,16.5,92.81,63.27,1.89,3.74,18.13,2.86,3.84
25.3,-33.8,95,19791120,23.77,15.14,87.33,66.12,1.81,3.57,24.74,1.17,4.40
25.3,-33.8,95,19791121,23.7,12.81,88.54,54.18,1.42,1.59,27.91,0.20,4.91
25.3,-33.8,95,19791122,24.65,11.86,79.07,48.75,1.42,1.78,30.63,0.00,5.36
25.3,-33.8,95,19791123,23.52,12.83,92.87,50.15,1.59,2.83,26.81,1.09,4.69
25.3,-33.8,95,19791124,19.57,14.5,96.59,69.58,1.68,3.8,13.34,2.45,2.47
25.3,-33.8,95,19791125,26.93,14.07,93.31,50.99,1.79,2.33,29.63,0.00,5.52
25.3,-33.8,95,19791126,29.62,16.03,87.84,43.66,1.89,3.05,26.89,0.23,5.97
25.3,-33.8,95,19791127,22.63,14.49,67.44,47.48,1.34,3.87,26.33,0.09,5.33
25.3,-33.8,95,19791128,27.75,12.79,74.83,39.03,1.48,2.67,30.13,0.00,6.15
25.3,-33.8,95,19791129,28.38,16.4,79.39,44.96,1.76,3.35,29.35,0.00,6.32
25.3,-33.8,95,19791130,20.99,14.84,76.92,60.11,1.49,3.03,13.96,0.27,3.29
25.3,-33.8,95,19791201,23.29,13.31,81.28,43.02,1.27,1.98,30.67,0.00,5.50
25.3,-33.8,95,19791202,26.83,12.64,96.01,46.99,1.46,2.34,29,0.00,5.75
25.3,-33.8,95,19791203,19.63,13.92,75.94,45.4,1.14,5.02,20.84,0.10,4.83
25.3,-33.8,95,19791204,21.22,12.89,69.57,44.06,1.23,3.09,20.28,0.37,4.33
25.3,-33.8,95,19791205,25.18,11.93,85.22,39.82,1.33,2.21,31.8,0.00,5.84
25.3,-33.8,95,19791206,32.91,11.81,89.73,30.47,1.55,1.7,32.39,0.00,6.89
25.3,-33.8,95,19791207,25.32,16.14,83.52,52.69,1.73,2.58,25.02,0.34,4.99
25.3,-33.8,95,19791208,23.94,14.49,93.8,46.41,1.55,2.48,24.07,0.57,4.71
25.3,-33.8,95,19791209,21.09,13.65,74.44,50.12,1.29,2.92,24.45,0.49,4.66
25.3,-33.8,95,19791210,24.63,12.22,73.27,40.16,1.34,1.9,32.08,0.00,5.72
25.3,-33.8,95,19791211,24.83,13.17,87.11,47.36,1.52,2.15,31.66,0.00,5.63
25.3,-33.8,95,19791212,20.91,15.91,83.88,69.04,1.66,3.64,13.98,1.10,3.11
25.3,-33.8,95,19791213,28.23,14.95,88.52,45.88,1.72,3.53,31.31,0.00,6.47
25.3,-33.8,95,19791214,32.43,14.51,91.51,35.62,1.81,1.62,31.33,0.00,6.61
25.3,-33.8,95,19791215,27.36,18.43,75.45,52.65,1.83,2.07,29.45,0.00,5.95
25.3,-33.8,95,19791216,27.43,16.92,85.15,40.75,1.68,1.56,30.55,0.00,5.95
25.3,-33.8,95,19791217,29.92,14.83,84.87,34.87,1.62,1.52,30.9,0.00,6.25
25.3,-33.8,95,19791218,26.57,16.65,88.52,52.95,1.88,2.76,29.43,0.03,5.66
25.3,-33.8,95,19791219,26.6,16.82,94.11,53.46,1.99,2.78,30.46,0.07,5.66
25.3,-33.8,95,19791220,26.35,17.47,91.53,52.24,1.96,2.94,27.98,0.41,5.43
25.3,-33.8,95,19791221,29.13,17.87,91.91,51.72,2.24,2.6,27.41,0.04,5.56
25.3,-33.8,95,19791222,24.4,17.08,93.99,64.03,2.13,2.5,14.13,7.01,2.90
25.3,-33.8,95,19791223,25.3,16.58,84.74,56.21,1.86,2.67,19.9,0.17,4.23
25.3,-33.8,95,19791224,21.84,15.8,86.9,72.65,1.82,2.09,11.88,5.65,2.54
25.3,-33.8,95,19791225,19.29,14.13,89.96,65.17,1.5,2.34,16.57,7.64,3.09
25.3,-33.8,95,19791226,19.95,12.76,90.97,62.45,1.4,1.89,21.01,1.63,3.68
25.3,-33.8,95,19791227,25.38,10.79,88.97,46.54,1.48,1.4,31.88,0.00,5.50
25.3,-33.8,95,19791228,27.1,12.63,91.91,36.86,1.51,1.59,31.18,0.00,5.82
25.3,-33.8,95,19791229,27.7,14.63,87.78,38.86,1.75,1.87,30.65,0.00,5.86
25.3,-33.8,95,19791230,23.64,16.12,72.66,62.1,1.71,3.27,20.84,1.36,4.30
25.3,-33.8,95,19791231,28.5,12.59,91.64,40.44,1.52,1.65,31.99,0.00,6.15
25.3,-33.8,95,19800101,24.41,15.44,71.75,55.17,1.51,3.85,26.4,0.03,5.53
25.3,-33.8,95,19800102,27.17,16.01,70.74,38.52,1.43,2.57,30.2,0.00,6.40
25.3,-33.8,95,19800103,33.83,13.3,88.56,31.35,1.47,1.66,32.08,0.00,7.09
25.3,-33.8,95,19800104,29.37,15.19,77.1,42.26,1.52,2.34,27.63,0.36,6.22
25.3,-33.8,95,19800105,19.54,13.99,93.76,58.99,1.39,3.41,12.77,9.65,3.10
25.3,-33.8,95,19800106,20.25,13.22,73.81,48.66,1.19,2.95,21.46,0.09,4.37
25.3,-33.8,95,19800107,20.88,12.28,83.58,52.77,1.28,2.39,22.74,0.07,4.22
25.3,-33.8,95,19800108,26.11,11.31,87.02,38.12,1.47,2.66,31.61,0.03,5.86
25.3,-33.8,95,19800109,24.18,14.36,90.3,57.81,1.65,2.09,23.97,1.05,4.50
25.3,-33.8,95,19800110,22.91,15.02,78.49,48.39,1.37,2.15,22.02,0.36,4.54
25.3,-33.8,95,19800111,26.06,12.65,88.52,48.39,1.74,2.21,30.89,0.00,5.44
25.3,-33.8,95,19800112,25.87,17.01,96.5,53.89,1.92,2.44,24.54,1.57,4.82
25.3,-33.8,95,19800113,25.32,15.16,82.86,45.92,1.62,3.07,27.14,0.02,5.38
25.3,-33.8,95,19800114,26.67,16.51,76.25,48.86,1.69,2.57,29.66,0.09,5.91
25.3,-33.8,95,19800115,34.03,15.2,93.9,34.66,1.87,1.59,31.31,0.00,6.81
25.3,-33.8,95,19800116,30.02,18.48,93.12,51.31,2.2,1.5,27.7,0.04,5.63
25.3,-33.8,95,19800117,33.39,19.59,99.38,46.39,2.35,1.5,27.31,0.01,6.06
25.3,-33.8,95,19800118,29.63,19.35,88.43,53.14,2.07,2.67,25.95,0.38,5.84
25.3,-33.8,95,19800119,29.79,18.67,82.74,52.91,1.98,2.1,26.94,0.05,5.86
25.3,-33.8,95,19800120,24.02,18.26,85.89,70.95,1.97,2.22,13.07,0.61,3.06
25.3,-33.8,95,19800121,29.13,16.53,85.12,57.12,1.97,2.13,20.32,10.26,4.66
25.3,-33.8,95,19800122,21.73,15.32,91.29,66.31,1.71,2.75,20.36,4.29,3.67
25.3,-33.8,95,19800123,21.75,13.26,83.59,48.39,1.54,2.08,17.48,1.04,3.36
25.3,-33.8,95,19800124,22.53,15.17,92.92,55.93,1.72,1.68,21.37,3.03,3.83
25.3,-33.8,95,19800125,25.87,14.09,95.87,43.55,1.67,1.66,29.47,0.00,5.30
25.3,-33.8,95,19800126,25.78,14.51,89.62,50.65,1.7,1.88,30.19,0.00,5.42
25.3,-33.8,95,19800127,28.96,13.68,95.41,44.7,1.79,1.57,30.62,0.00,5.79
25.3,-33.8,95,19800128,25.29,16.26,88.94,42.43,1.69,2.75,27.99,1.31,5.39
25.3,-33.8,95,19800129,21.58,13.89,84.44,54.58,1.41,1.92,15.82,1.00,3.36
25.3,-33.8,95,19800130,25.35,11.8,85.05,45.11,1.36,1.72,29.57,0.00,5.34
25.3,-33.8,95,19800131,27.55,15.46,68.76,47.95,1.63,1.86,29.93,0.00,5.79
25.3,-33.8,95,19800201,26.72,16.82,89.73,52.56,1.8,1.6,29.51,0.00,5.51
25.3,-33.8,95,19800202,25.2,15.71,86.37,46.73,1.79,2.92,25.31,0.73,4.82
25.3,-33.8,95,19800203,26.7,16.87,88.86,56.93,2.01,3.11,22.43,2.96,4.59
25.3,-33.8,95,19800204,27.34,18.59,89.29,58.92,2.19,3.38,17.59,1.26,4.08
25.3,-33.8,95,19800205,32.8,18.25,93.02,45.03,2.15,2.66,28.23,0.00,6.52
25.3,-33.8,95,19800206,31.48,20.05,69.82,42.18,1.87,1.91,23.18,1.24,5.66
25.3,-33.8,95,19800207,25.46,17.73,89.07,69.16,2.08,2.23,14.76,6.83,3.24
25.3,-33.8,95,19800208,21.08,15.06,94.57,69.65,1.78,2.57,7.79,10.25,1.94
25.3,-33.8,95,19800209,21.05,12.7,71.76,50.15,1.24,2.93,22.71,0.06,4.36
25.3,-33.8,95,19800210,27.47,11.5,83.14,37.27,1.39,2.64,29.03,0.06,5.84
25.3,-33.8,95,19800211,19.99,12.76,72.4,46.64,1.15,3.74,14.4,0.39,3.82
25.3,-33.8,95,19800212,23.95,11.35,69.99,40.67,1.16,1.82,28.89,0.00,5.15
25.3,-33.8,95,19800213,25.2,11.53,80.15,41.73,1.37,2.93,27.82,0.00,5.32
25.3,-33.8,95,19800214,27.29,12.05,88.29,42.09,1.56,1.55,28.56,0.00,5.21
25.3,-33.8,95,19800215,29.18,14.33,87.27,37.71,1.61,3.39,27.5,0.53,6.19
25.3,-33.8,95,19800216,21.29,15.16,83.85,60.31,1.45,1.69,12.69,0.33,2.89
25.3,-33.8,95,19800217,25.69,13.19,82.76,51.7,1.76,2.34,24.67,0.01,4.47
25.3,-33.8,95,19800218,26.43,18.23,93.32,57.7,2.1,2.22,19.46,0.74,3.99
25.3,-33.8,95,19800219,25.78,15.2,96.37,51.36,1.84,2.41,26.46,0.16,4.77
25.3,-33.8,95,19800220,28.67,13.99,100,46.56,1.92,2.06,27.02,0.17,5.12
25.3,-33.8,95,19800221,26.93,17.22,96.19,55.25,2.16,2.5,19.45,1.73,3.90
25.3,-33.8,95,19800222,35.37,17.37,100,40.4,2.31,1.35,20.63,4.05,4.92
25.3,-33.8,95,19800223,29.5,19.43,95.19,54.84,2.24,1.51,23.82,0.52,4.83
25.3,-33.8,95,19800224,29.17,19.03,91.08,55.52,2.24,2.29,20.74,1.78,4.52
25.3,-33.8,95,19800225,26.34,17.82,93.86,60.02,2.12,2.18,18.08,0.81,3.67
25.3,-33.8,95,19800226,38.36,18.13,91.97,30.98,2.16,2.05,24.77,0.56,6.58
25.3,-33.8,95,19800227,21.26,15.62,82.96,74.09,1.61,3.4,4.78,10.14,2.22
25.3,-33.8,95,19800228,21.32,13.73,77.71,50.49,1.41,2.23,14.16,0.00,3.08
25.3,-33.8,95,19800229,29.13,16.64,86.37,47.15,1.98,1.7,25.69,0.02,5.01
25.3,-33.8,95,19800301,25.42,17.16,97.82,61.1,1.96,3.07,14.63,0.46,3.40
25.3,-33.8,95,19800302,24.53,14.89,78.71,47.77,1.69,2.15,22.45,0.09,4.12
25.3,-33.8,95,19800303,27.59,13.21,96.84,51.36,1.93,1.46,25.66,0.00,4.49
25.3,-33.8,95,19800304,30.14,15.09,95.53,48.14,2.13,1.61,22.88,0.02,4.51
25.3,-33.8,95,19800305,29.45,18.02,94.4,56.4,2.28,1.77,20.36,4.83,4.17
25.3,-33.8,95,19800306,31.39,18.78,98.95,57.34,2.39,1.3,22.69,8.03,4.62
25.3,-33.8,95,19800307,23.7,18.35,98.02,73.4,2.08,1.82,9.23,7.11,2.18
25.3,-33.8,95,19800308,20.52,16.22,82.91,63.43,1.61,2.09,7.38,0.39,2.10
25.3,-33.8,95,19800309,24.68,14.95,85.67,57.62,1.82,1.26,20.92,0.04,3.61
25.3,-33.8,95,19800310,25.48,17.66,95.61,63.27,2.17,2.03,18.77,2.59,3.43
25.3,-33.8,95,19800311,27.1,18.8,92.58,59.31,2.11,3.76,20.53,0.28,4.40
25.3,-33.8,95,19800312,29.08,18.07,77.62,53.15,1.93,3.47,20.29,1.94,5.01
25.3,-33.8,95,19800313,31.6,19.27,77.03,42.61,2.09,1.54,18.75,6.47,4.34
25.3,-33.8,95,19800314,25.08,18.33,89.1,60.79,2.02,1.9,15.9,1.54,3.21
25.3,-33.8,95,19800315,24.32,16.94,78.36,53.87,1.74,3.53,17.72,0.35,3.90
25.3,-33.8,95,19800316,19.58,13.2,76.53,59.67,1.32,2.35,12.47,0.54,2.71
25.3,-33.8,95,19800317,22.68,10.37,89.25,50.54,1.39,2.48,23.08,0.00,3.79
25.3,-33.8,95,19800318,23.08,13.76,86.86,52.17,1.45,3.11,18.97,0.00,3.84
25.3,-33.8,95,19800319,26.24,15.49,83.76,53.08,1.68,3.41,20.78,0.00,4.48
25.3,-33.8,95,19800320,27.89,16.64,91.74,53.67,2,2.03,20.59,0.00,4.03
25.3,-33.8,95,19800321,33.88,18.04,91.09,36.17,2.11,1.11,19.72,2.70,4.28
25.3,-33.8,95,19800322,27.22,17.32,85.27,50.97,1.83,1.37,19.98,0.07,3.82
25.3,-33.8,95,19800323,25.68,14.9,82.15,52.99,1.77,1.46,19.72,0.01,3.51
25.3,-33.8,95,19800324,27.07,16.82,90.83,51.43,1.88,1.55,17.04,0.06,3.44
25.3,-33.8,95,19800325,31.02,15.97,95.65,46.83,2.08,1.3,18.78,0.00,3.82
25.3,-33.8,95,19800326,27.32,17.03,87.12,53.1,1.85,2.1,17.63,0.00,3.76
25.3,-33.8,95,19800327,26.54,16.57,74.84,48.25,1.77,1.41,18.61,0.01,3.53
25.3,-33.8,95,19800328,28.57,15.88,93.02,44.11,1.85,1.71,20.74,0.01,4.02
25.3,-33.8,95,19800329,25.1,15.64,83.82,55.82,1.8,2.04,15.89,0.17,3.13
25.3,-33.8,95,19800330,30.31,14.48,96.22,47.97,1.91,1.78,20.27,0.00,4.08
25.3,-33.8,95,19800331,26.33,17.17,72.7,47.21,1.71,2.85,19.88,0.06,4.23
25.3,-33.8,95,19800401,23.97,17.49,83.85,63.62,1.85,2.13,10.29,0.93,2.50
25.3,-33.8,95,19800402,30.01,15.86,97.4,42.93,1.91,1.47,19.13,0.01,3.80
25.3,-33.8,95,19800403,30.24,15.54,93.12,41.84,1.82,1.04,19.11,0.05,3.60
25.3,-33.8,95,19800404,34.19,15.67,87.22,33.85,1.75,2.21,16.26,4.63,4.66
25.3,-33.8,95,19800405,23.8,14.05,71.32,48.53,1.39,1.86,16.33,0.11,3.22
25.3,-33.8,95,19800406,27.34,12.57,83.55,34.54,1.37,2,19.46,0.00,3.94
25.3,-33.8,95,19800407,25.26,13.32,82.79,46.46,1.49,1.25,18.67,0.00,3.16
25.3,-33.8,95,19800408,24.56,14.15,87.93,52.49,1.67,1.38,16.53,0.03,2.84
25.3,-33.8,95,19800409,27.22,15.61,86.82,46.11,1.7,1.4,18.5,0.05,3.38
25.3,-33.8,95,19800410,17.62,13.2,85.22,67.23,1.42,2.94,3.34,5.78,1.48
25.3,-33.8,95,19800411,18.71,12.22,85.98,53.99,1.27,2.49,10.92,0.73,2.29
25.3,-33.8,95,19800412,22.5,10.32,82.81,42.84,1.24,1.54,18.57,0.00,2.93
25.3,-33.8,95,19800413,26.33,10.66,93.48,35.79,1.34,1.65,17.92,0.00,3.29
25.3,-33.8,95,19800414,24.84,15.24,70.47,46.03,1.53,3.83,10.55,0.00,3.48
25.3,-33.8,95,19800415,26.91,16.22,77.69,43.95,1.58,2.47,16.59,0.00,3.75
25.3,-33.8,95,19800416,24.65,11.5,87.38,50.98,1.36,4.17,12.9,2.66,3.68
25.3,-33.8,95,19800417,13.95,8.7,66.09,54.33,0.93,5.36,11.64,3.73,2.50
25.3,-33.8,95,19800418,17.15,9.63,74.15,58,1.11,4.11,8.39,3.76,2.29
25.3,-33.8,95,19800419,21.21,11.56,89.79,50.09,1.3,1.55,14.33,0.33,2.39
25.3,-33.8,95,19800420,30.11,9.36,89.13,21.98,0.98,1.98,17.07,0.00,4.08
25.3,-33.8,95,19800421,25.35,14.67,71.12,28.88,1.23,2.79,16.77,0.00,3.96
25.3,-33.8,95,19800422,20.86,14.2,82.54,53.28,1.47,3.14,11.11,1.18,2.50
25.3,-33.8,95,19800423,20.84,12.5,71.99,53.7,1.34,2.88,10.89,0.10,2.50
25.3,-33.8,95,19800424,22.43,10.88,90,45.52,1.41,2.09,14.71,0.41,2.48
25.3,-33.8,95,19800425,20.32,13.01,91.08,60.63,1.47,1.54,11.23,1.13,1.91
25.3,-33.8,95,19800426,26.5,9.96,96.83,40.39,1.42,1.21,15.81,0.00,2.60
25.3,-33.8,95,19800427,29.92,13.51,76.92,31.51,1.3,1.36,15.05,0.00,3.14
25.3,-33.8,95,19800428,33.37,16.48,42.44,22.02,1.02,1.96,15.79,0.00,4.40
25.3,-33.8,95,19800429,33.46,16.05,44.59,16.71,0.94,1.94,15.86,0.00,4.39
25.3,-33.8,95,19800430,26.01,14.65,74.34,38.17,1.48,1.88,15.17,0.00,2.97
25.3,-33.8,95,19800501,31.4,15.19,94.57,29.9,1.52,1.57,14.7,0.02,3.31
25.3,-33.8,95,19800502,23.59,14.85,73.12,37.7,1.3,3.13,14.45,0.00,3.45
25.3,-33.8,95,19800503,22.51,12.82,77.55,47.14,1.39,1.3,12.55,0.06,2.09
25.3,-33.8,95,19800504,27.89,10.91,96.22,31.98,1.34,1.24,15.05,0.00,2.63
25.3,-33.8,95,19800505,26.69,11.57,93.74,40.02,1.55,1.16,14.4,0.00,2.32
25.3,-33.8,95,19800506,20.4,13.33,94.45,52.09,1.37,3.23,10.68,0.44,2.39
25.3,-33.8,95,19800507,19.48,10.8,71.24,39.02,1.03,3.32,13.31,0.08,2.88
25.3,-33.8,95,19800508,16.61,10.03,71.02,51.23,1,3.39,8.5,0.05,2.27
25.3,-33.8,95,19800509,22.42,7.85,81.71,28.25,0.88,1.49,14.46,0.00,2.40
25.3,-33.8,95,19800510,26.56,9.69,53.27,17.76,0.81,2.89,14.57,0.00,4.11
25.3,-33.8,95,19800511,19.82,12.03,88.75,55.07,1.37,1.47,9.69,0.50,1.62
25.3,-33.8,95,19800512,19.51,12.33,85.84,56.91,1.38,1.3,8.33,0.79,1.47
25.3,-33.8,95,19800513,22.06,10.96,83.44,42.76,1.18,1.74,12.55,0.01,2.22
25.3,-33.8,95,19800514,19.37,10.03,81.26,38.36,1.02,2.09,12.51,0.00,2.23
25.3,-33.8,95,19800515,26.14,7.98,62.28,20.36,0.71,2.54,14.01,0.00,3.72
25.3,-33.8,95,19800516,31.39,12.85,42.25,13.69,0.71,2.56,13.65,0.00,4.56
25.3,-33.8,95,19800517,21.87,13.23,81.36,18.46,0.96,3,8.04,0.03,3.24
25.3,-33.8,95,19800518,21.48,11.03,82.95,47.14,1.21,1.41,12.97,0.00,1.92
25.3,-33.8,95,19800519,21.41,10.57,85.57,49.39,1.41,2.08,11.93,0.01,1.84
25.3,-33.8,95,19800520,27.68,11.34,90.01,37.86,1.31,1.86,12.26,0.00,2.70
25.3,-33.8,95,19800521,31.71,15.25,49.66,22.47,1.02,2.57,11.15,0.00,4.30
25.3,-33.8,95,19800522,29.77,15.59,42.23,24.16,0.87,2.7,12.16,0.00,4.37
25.3,-33.8,95,19800523,23.39,13.62,84.53,29.39,1.27,2.51,10.28,1.39,2.62
25.3,-33.8,95,19800524,18.69,10.04,87.99,28.03,0.94,4.53,8.34,3.63,3.05
25.3,-33.8,95,19800525,19.16,8.17,49.86,30.45,0.61,2.62,12.55,0.00,2.94
25.3,-33.8,95,19800526,19.84,9.33,85.1,31.46,0.84,3.91,7.59,2.41,3.23
25.3,-33.8,95,19800527,15.96,7.76,83.15,58.22,1.06,2.23,7.32,1.39,1.39
25.3,-33.8,95,19800528,19.88,5.85,92.79,40.13,0.9,1.31,12.38,0.00,1.67
25.3,-33.8,95,19800529,23.84,6.91,61.95,24.44,0.91,3.12,12.03,0.00,3.19
25.3,-33.8,95,19800530,16.63,9.75,86.74,49.97,1.07,1.74,7.12,0.52,1.44
25.3,-33.8,95,19800531,18.59,6.19,84.86,47.83,0.99,1.54,12.13,0.00,1.56
25.3,-33.8,95,19800601,25.15,7.73,74.21,31.08,0.92,2.33,12.22,0.00,2.88
25.3,-33.8,95,19800602,23.59,9.6,83.13,41.83,1.16,1.59,11.6,0.00,1.99
25.3,-33.8,95,19800603,20.3,13.29,83.86,32.26,1.19,2.64,10.84,0.12,2.31
25.3,-33.8,95,19800604,17.72,11.05,89.57,70.87,1.41,1.16,5.77,0.95,0.95
25.3,-33.8,95,19800605,19.94,8.63,91.52,60.35,1.23,1.15,10.54,0.00,1.32
25.3,-33.8,95,19800606,21.35,7.54,95.33,50.47,1.24,1,11.44,0.00,1.33
25.3,-33.8,95,19800607,20.35,8.15,95.1,44.33,1.21,1.21,10.99,0.00,1.37
25.3,-33.8,95,19800608,20.43,7.91,92.18,50.26,1.27,1.06,10.85,0.00,1.26
25.3,-33.8,95,19800609,19.9,11.07,89.66,52.72,1.33,1.27,9.88,0.06,1.33
25.3,-33.8,95,19800610,19.15,11.4,94.31,50.68,1.28,2.23,9.81,0.24,1.64
25.3,-33.8,95,19800611,19.17,10.94,85.85,54.02,1.28,2.6,9.91,0.83,1.70
25.3,-33.8,95,19800612,25.58,7.81,87.87,27.91,0.96,1.94,11.4,0.00,2.51
25.3,-33.8,95,19800613,27.09,13.17,52.79,24.33,1.01,2.92,11.18,0.00,3.67
25.3,-33.8,95,19800614,20.08,11.87,87.65,58.61,1.37,2.15,8.1,0.29,1.58
25.3,-33.8,95,19800615,18.18,9.66,89.01,62.14,1.17,3.08,7.51,0.29,1.75
25.3,-33.8,95,19800616,13.57,8.86,84.62,63.07,1.03,3.32,7.42,3.29,1.39
25.3,-33.8,95,19800617,14.76,8.97,80.16,54.43,0.96,2,6.65,0.29,1.42
25.3,-33.8,95,19800618,22.26,4.96,82.14,27.07,0.71,2.31,11.51,0.00,2.60
25.3,-33.8,95,19800619,24.69,13.18,50.5,27.63,0.76,2.99,9.7,0.00,3.81
25.3,-33.8,95,19800620,25.62,13.34,50.2,27.41,0.97,2.42,10.87,0.00,3.13
25.3,-33.8,95,19800621,17.83,9.69,71.89,57.88,1.1,2.32,6.9,5.68,1.65
25.3,-33.8,95,19800622,15.76,9.68,78.03,54.34,1.05,4.03,5.89,3.84,1.89
25.3,-33.8,95,19800623,19.23,8.99,70.5,38.12,0.81,2.72,10.96,0.00,2.53
25.3,-33.8,95,19800624,18.39,8.88,75.22,39.42,0.92,2.5,7.91,0.00,2.10
25.3,-33.8,95,19800625,21.63,6.67,89.86,27.05,0.84,1.77,11.38,0.00,2.07
25.3,-33.8,95,19800626,25.24,10.24,34.78,18.13,0.54,2.94,11.27,0.00,4.01
25.3,-33.8,95,19800627,17.42,8.64,86.22,41.52,0.85,2.36,5.2,6.58,2.04
25.3,-33.8,95,19800628,12.05,6.61,87.07,48.05,0.77,5.04,5.17,3.76,2.05
25.3,-33.8,95,19800629,13.82,6.51,80.44,52.28,0.91,4.93,6.25,2.76,1.78
25.3,-33.8,95,19800630,13.54,9.97,85.66,71.36,1.15,1.88,4.24,4.54,0.95
