Longitude,Latitude,Elevation,Date,Tmax,Tmin,RHmax,RHmin,VPmean,WSmean,SR,Pr,ETo
29.7,-23.8,1217,20030514,20.38,10.09,87.03,47.25,1.18,4.14,14.05,0.11,3.11
29.7,-23.8,1217,20030515,20.78,8.42,90.58,46.3,1.11,2.83,16.32,0.00,3.01
29.7,-23.8,1217,20030516,20.64,8.86,98.78,40.16,0.99,1.92,15.45,0.02,2.83
29.7,-23.8,1217,20030517,22.43,7.32,81.9,32.06,0.92,1.15,17.61,0.00,2.75
29.7,-23.8,1217,20030518,21.25,9.23,78.7,35.88,0.94,2.49,17,0.00,3.31
29.7,-23.8,1217,20030519,18.11,9.82,93.28,53.42,1.19,2.9,10.36,0.57,2.17
29.7,-23.8,1217,20030520,19.01,8.94,95.13,37.79,1.01,2.53,14.29,0.02,2.73
29.7,-23.8,1217,20030521,19.99,7.38,91.33,36.63,0.99,1.74,15.18,0.00,2.55
29.7,-23.8,1217,20030522,21.71,8.15,78.48,30.49,0.94,1.35,15.89,0.06,2.65
29.7,-23.8,1217,20030523,21.69,8.27,83.97,30.98,0.93,0.91,15.37,0.00,2.36
29.7,-23.8,1217,20030524,23.91,8.24,72.95,19.92,0.74,2.01,17.15,0.00,3.52
29.7,-23.8,1217,20030525,25.32,11.62,47.44,19.15,0.67,2.84,17.04,0.00,4.53
29.7,-23.8,1217,20030526,26.31,9.92,52.56,15.17,0.61,3.04,16.73,0.00,4.78
29.7,-23.8,1217,20030527,23.11,9.63,48.54,15,0.52,2.78,16.89,0.00,4.28
29.7,-23.8,1217,20030528,19.88,6.05,52.08,24.9,0.66,1.99,15.87,0.00,2.99
29.7,-23.8,1217,20030529,22.11,7.43,88.75,35.96,0.96,1.5,16.35,0.00,2.69
29.7,-23.8,1217,20030530,21.03,8.69,85.41,40.16,1.06,2.28,15.73,0.00,2.81
29.7,-23.8,1217,20030531,21.71,8.49,84.45,33.1,1.01,1.88,16.3,0.00,2.81
29.7,-23.8,1217,20030601,21.66,8.06,86.41,32.9,0.95,1.5,16.15,0.00,2.65
29.7,-23.8,1217,20030602,22.36,7.73,75.62,27.84,0.83,1.48,16.28,0.00,2.78
29.7,-23.8,1217,20030603,23.99,7.79,69.7,20.6,0.7,1.63,16.23,0.00,3.12
29.7,-23.8,1217,20030604,21.68,8.74,61.42,39.09,0.95,1.6,11.14,0.38,2.44
29.7,-23.8,1217,20030605,19.3,9.62,94.18,53.47,1.28,2.89,11.71,0.63,2.14
29.7,-23.8,1217,20030606,15.82,10.01,97.99,73.95,1.28,2.96,7.24,0.32,1.40
29.7,-23.8,1217,20030607,22.33,10.37,96.56,50.69,1.36,1.76,13.61,1.04,2.34
29.7,-23.8,1217,20030608,20.95,10.82,97.81,57.76,1.37,1.95,11.28,1.93,2.09
29.7,-23.8,1217,20030609,21.99,9.64,93.34,50.62,1.36,2.82,13.56,10.75,2.52
29.7,-23.8,1217,20030610,14.12,6.23,82.69,48.68,0.79,3.55,11.47,0.25,2.34
29.7,-23.8,1217,20030611,16.32,4.71,94.91,47.86,0.9,1.47,12.53,0.00,1.83
29.7,-23.8,1217,20030612,18.76,6.11,96.75,40.83,1.02,1.24,12.7,0.15,1.91
29.7,-23.8,1217,20030613,19.88,6.94,91.98,31.72,0.88,2.19,15,0.00,2.71
29.7,-23.8,1217,20030614,20.58,8.34,63.84,27.45,0.82,1.19,15.78,0.00,2.39
29.7,-23.8,1217,20030615,20.84,6.95,83.92,22.11,0.83,2.8,16,0.00,3.21
29.7,-23.8,1217,20030616,17.57,8.54,95.11,49.78,1.06,1.86,10.26,0.64,1.90
29.7,-23.8,1217,20030617,20.22,5.52,97.74,29.54,0.85,2,15.86,0.00,2.67
29.7,-23.8,1217,20030618,18.61,7.05,89.13,36.67,0.99,2.47,14.1,0.00,2.42
29.7,-23.8,1217,20030619,18.51,6,97.99,47.8,1.05,2.02,13.52,0.01,2.10
29.7,-23.8,1217,20030620,18.67,6.88,99.64,42.41,1.01,1.61,13.04,0.02,2.07
29.7,-23.8,1217,20030621,18.74,5.81,97.46,35.02,0.91,2.02,15.85,0.00,2.44
29.7,-23.8,1217,20030622,18.42,6.65,97.21,48.25,1.13,1.72,13.03,1.00,1.91
29.7,-23.8,1217,20030623,18.76,8.34,100,49.15,1.21,0.73,13.24,4.32,1.74
29.7,-23.8,1217,20030624,18.45,6.94,95,41.56,1.05,2.13,14.51,0.28,2.22
29.7,-23.8,1217,20030625,15.77,5.1,90.44,43.3,0.94,2.66,10.98,0.29,1.89
29.7,-23.8,1217,20030626,16.44,4.51,91.68,50.47,0.93,2.32,12.89,0.77,1.99
29.7,-23.8,1217,20030627,17.8,5.41,93.88,44.66,0.95,2.35,14.24,0.06,2.25
29.7,-23.8,1217,20030628,16.13,6.06,94.23,47.14,0.97,3.42,11.84,0.39,2.11
29.7,-23.8,1217,20030629,15.23,6.81,92.88,54.56,1,3.17,9.9,1.63,1.85
29.7,-23.8,1217,20030630,17.94,4.61,94.27,31.58,0.79,1.78,15.62,0.00,2.36
29.7,-23.8,1217,20030701,19.24,3.93,86.26,21.96,0.68,1.87,16.04,0.00,2.67
29.7,-23.8,1217,20030702,19.54,5.92,61.25,15.42,0.48,2.98,16.48,0.00,3.75
29.7,-23.8,1217,20030703,15.88,5.71,96.83,44.21,0.88,2.7,14.06,0.01,2.24
29.7,-23.8,1217,20030704,19.94,3.64,92.06,28.06,0.83,1.99,16.01,0.00,2.61
29.7,-23.8,1217,20030705,12.21,6.52,93.44,53.99,0.86,3.99,10.14,0.15,1.88
29.7,-23.8,1217,20030706,14.69,2.93,96.2,42.02,0.76,2.88,15.25,0.02,2.27
29.7,-23.8,1217,20030707,15.04,2.05,95.74,33.47,0.7,2.33,15.51,0.00,2.27
29.7,-23.8,1217,20030708,16.09,1.92,84.42,28.12,0.59,1.37,16.49,0.00,2.22
29.7,-23.8,1217,20030709,16.9,1.86,73.68,32.34,0.64,1.97,16.46,0.00,2.50
29.7,-23.8,1217,20030710,17.77,3.01,79.31,27.8,0.64,1.5,16.41,0.00,2.42
29.7,-23.8,1217,20030711,20.46,4.66,62.81,20.39,0.59,2.1,16.67,0.00,3.14
29.7,-23.8,1217,20030712,15.71,6.61,88.35,55.52,1,3.78,10.56,0.38,2.04
29.7,-23.8,1217,20030713,17.45,6.44,90.96,38.31,0.89,1.86,13.51,0.02,2.24
29.7,-23.8,1217,20030714,19.81,3.78,89.63,19.26,0.66,2.06,16.8,0.00,2.96
29.7,-23.8,1217,20030715,19.47,3.38,78.06,19.44,0.61,1.69,16.94,0.00,2.77
29.7,-23.8,1217,20030716,21.55,3.08,75.67,14.82,0.57,1.06,17.04,0.00,2.54
29.7,-23.8,1217,20030717,21.99,5.08,69.89,19.23,0.65,1.6,17.08,0.00,2.99
29.7,-23.8,1217,20030718,22.05,4.86,70.95,18.31,0.59,2.23,17.17,0.00,3.48
29.7,-23.8,1217,20030719,22.32,7.21,50.33,14.3,0.45,2.06,17.35,0.00,3.64
29.7,-23.8,1217,20030720,21.9,7.87,63.67,20.35,0.77,2.78,17.26,0.05,3.69
29.7,-23.8,1217,20030721,15.81,5.9,88.6,50.92,1,3.36,11.21,0.58,2.00
29.7,-23.8,1217,20030722,20.86,3.6,93.24,25.72,0.76,1.23,17.24,0.00,2.59
29.7,-23.8,1217,20030723,20.06,6.26,71.82,27.78,0.79,2.58,17.32,0.00,3.26
29.7,-23.8,1217,20030724,20.77,6.09,84.93,22.98,0.8,2.37,17.39,0.00,3.24
29.7,-23.8,1217,20030725,22.3,5.17,83.3,21.57,0.71,1.17,17.44,0.00,2.76
29.7,-23.8,1217,20030726,22.03,7.52,54.34,27.14,0.8,1.71,17.54,0.00,3.12
29.7,-23.8,1217,20030727,24.73,6.37,78.89,12.85,0.6,1.67,17.98,0.00,3.50
29.7,-23.8,1217,20030728,25.81,8.07,29.08,8.11,0.37,1.55,18.28,0.00,3.64
29.7,-23.8,1217,20030729,22.7,8.16,54.38,24.92,0.77,2.6,18.03,0.00,3.85
29.7,-23.8,1217,20030730,21.1,7.2,94.97,32.06,0.98,2.13,16.09,0.00,2.95
29.7,-23.8,1217,20030731,22.85,5,84.27,18.6,0.71,2.23,18.25,0.00,3.62
29.7,-23.8,1217,20030801,19.53,5.65,88.77,34.13,0.89,2.63,17.27,0.00,3.06
29.7,-23.8,1217,20030802,22.61,4.42,84.83,20.28,0.84,2.51,18.27,0.00,3.56
29.7,-23.8,1217,20030803,16.99,7.83,88.05,46.79,0.95,3.32,13.78,0.03,2.70
29.7,-23.8,1217,20030804,21.93,4.13,89.55,29.11,0.81,2.28,18.28,0.00,3.41
29.7,-23.8,1217,20030805,20.66,6.19,77.44,31.21,0.93,4.1,18.33,0.03,3.73
29.7,-23.8,1217,20030806,15.02,6.86,90.93,51.77,1.01,3.49,11.68,0.28,2.04
29.7,-23.8,1217,20030807,18.97,4.54,96.06,39.06,0.91,2.59,17.19,0.00,2.92
29.7,-23.8,1217,20030808,19.57,5.66,85.08,31.25,0.88,2.64,17.23,0.00,3.16
29.7,-23.8,1217,20030809,20.5,6.28,85.88,28.89,0.92,2.54,16.3,0.00,3.17
29.7,-23.8,1217,20030810,23.74,7.91,80.34,24.02,0.88,1.53,18.52,0.00,3.38
29.7,-23.8,1217,20030811,22.56,9.87,64.34,27.31,0.85,4.51,18.9,0.00,4.90
29.7,-23.8,1217,20030812,25.85,9.37,71.03,9.18,0.53,2.63,19.47,0.00,4.92
29.7,-23.8,1217,20030813,26.3,7.66,32.84,8.46,0.44,2.67,19.41,0.00,5.06
29.7,-23.8,1217,20030814,20.15,8.17,40.03,13.74,0.37,4.51,20.37,0.00,5.61
29.7,-23.8,1217,20030815,20.58,3.11,81.01,19.13,0.56,2.24,20.05,0.00,3.76
29.7,-23.8,1217,20030816,22.67,3.85,70.79,21.64,0.65,2.09,20.01,0.00,3.86
29.7,-23.8,1217,20030817,25.73,5,69.35,10.03,0.56,1.83,20.42,0.00,4.18
29.7,-23.8,1217,20030818,25.69,7.52,55.26,19.29,0.71,3.12,20.27,0.00,5.06
29.7,-23.8,1217,20030819,28.34,10.63,62.49,12.12,0.6,4.3,20.16,0.00,6.71
29.7,-23.8,1217,20030820,20.48,7.69,41.33,13.22,0.33,5.05,20.79,0.00,6.09
29.7,-23.8,1217,20030821,15.89,2.2,49.78,23.74,0.49,2.72,18.18,0.00,3.42
29.7,-23.8,1217,20030822,17.54,1.26,81.62,29.72,0.62,2.61,20.52,0.00,3.45
29.7,-23.8,1217,20030823,23.37,2.8,76,19.17,0.7,1.52,20.87,0.00,3.67
29.7,-23.8,1217,20030824,25.85,6.34,74.7,22.56,0.85,2.94,20.83,0.00,4.81
29.7,-23.8,1217,20030825,27.78,9.34,28.17,7.47,0.35,3.2,21.86,0.00,6.23
29.7,-23.8,1217,20030826,21.83,8.46,29.56,11.74,0.37,4.68,21.93,0.00,6.25
29.7,-23.8,1217,20030827,22.36,2.73,93.1,17.52,0.58,1.72,21.69,0.00,3.91
29.7,-23.8,1217,20030828,25.77,6.2,42.41,11.15,0.44,2.05,21.9,0.00,4.78
29.7,-23.8,1217,20030829,27.38,7.93,48.68,10.34,0.56,2.62,22.02,0.00,5.44
29.7,-23.8,1217,20030830,22.7,8.44,91.39,31.11,1.02,3.04,21.58,0.00,4.27
29.7,-23.8,1217,20030831,26.43,6.47,80.97,18.35,0.88,1.71,21.89,0.00,4.30
29.7,-23.8,1217,20030901,28.11,9.14,61.65,9.95,0.61,1.76,22.32,0.00,4.81
29.7,-23.8,1217,20030902,28.38,12.01,35.91,10.95,0.53,2.28,22.62,0.00,5.54
29.7,-23.8,1217,20030903,25.96,9.26,58.22,15.93,0.72,2.74,22.61,0.00,5.30
29.7,-23.8,1217,20030904,25.37,10.35,52.49,19.91,0.85,3.29,22.57,0.00,5.43
29.7,-23.8,1217,20030905,27.33,11.12,75.12,27.79,1.23,3.09,20.79,8.93,4.98
29.7,-23.8,1217,20030906,19.27,8.75,88.78,46.41,1.06,4.31,18.97,0.05,3.70
29.7,-23.8,1217,20030907,20.12,7.45,89.45,38.66,0.99,2.77,20.85,0.01,3.75
29.7,-23.8,1217,20030908,26.85,5.43,81.95,16.87,0.76,2.03,23.16,0.00,4.86
29.7,-23.8,1217,20030909,30.42,10.75,39.73,10.32,0.56,2.54,23.27,0.00,6.15
29.7,-23.8,1217,20030910,28.44,12.7,42.91,11.37,0.67,3.68,23.72,0.00,6.85
29.7,-23.8,1217,20030911,25.54,10.27,90.93,34.42,1.19,3.03,23.06,0.00,4.89
29.7,-23.8,1217,20030912,28.94,11.53,76.59,20.18,1.13,2.14,22.45,0.12,5.10
29.7,-23.8,1217,20030913,22.53,12.45,76.3,53.41,1.3,4.17,17.89,0.79,4.13
29.7,-23.8,1217,20030914,14.92,7.91,89.14,62.03,1.09,5.46,14.13,1.70,2.35
29.7,-23.8,1217,20030915,17.2,6.97,90.03,52.46,0.97,3.91,18.14,0.13,3.28
29.7,-23.8,1217,20030916,19.21,6.81,91.66,52.01,1.09,3.03,18.98,0.02,3.32
29.7,-23.8,1217,20030917,22.89,6.99,88.84,40.23,1.11,2.85,22.56,0.00,4.26
29.7,-23.8,1217,20030918,26.29,8.97,81.02,28.01,1.12,2.47,23.93,0.16,4.97
29.7,-23.8,1217,20030919,29.18,10.97,72.22,17.35,1,1.96,23.5,0.15,5.29
29.7,-23.8,1217,20030920,30.33,14.2,47.06,14.89,0.8,3.41,23.05,0.00,6.95
29.7,-23.8,1217,20030921,27.2,14.23,62.48,31.79,1.17,3.61,21.78,1.39,5.81
29.7,-23.8,1217,20030922,16.7,8.97,89.3,60.61,1.15,4.49,15.03,0.40,2.73
29.7,-23.8,1217,20030923,20.68,8.55,86.93,45.05,1.08,3.4,18.36,0.04,3.82
29.7,-23.8,1217,20030924,26.79,7.94,80.04,21.85,1,1.63,25.22,0.00,4.89
29.7,-23.8,1217,20030925,27.68,10.83,65.59,22.78,1,2.74,25,0.05,5.79
29.7,-23.8,1217,20030926,28.25,11.59,63.5,18.88,0.88,3.43,25.5,0.00,6.59
29.7,-23.8,1217,20030927,28.99,11.81,52.84,13.56,0.65,3.18,25.73,0.00,6.91
29.7,-23.8,1217,20030928,30.61,11.75,40.69,11.17,0.59,2.36,26.35,0.00,6.55
29.7,-23.8,1217,20030929,25.13,11.61,76.08,31.93,1.1,3.96,25.67,0.00,5.84
29.7,-23.8,1217,20030930,26.23,11.77,81.74,34.82,1.26,3.05,23.44,0.01,5.25
29.7,-23.8,1217,20031001,31.02,12.61,66.04,20.42,1,2.34,26.12,0.00,6.32
29.7,-23.8,1217,20031002,32.96,15.46,32.68,14.61,0.74,2.51,26.14,0.01,7.09
29.7,-23.8,1217,20031003,31.8,15.62,50.11,21.19,1.07,3.42,25.37,0.14,7.33
29.7,-23.8,1217,20031004,30.43,15.89,62.17,26.97,1.22,3.54,25.85,0.00,7.02
29.7,-23.8,1217,20031005,32.78,14.26,53.85,14.2,0.84,3.02,26.86,0.00,7.53
29.7,-23.8,1217,20031006,33.39,15.79,39.6,8.69,0.72,3.89,27.31,0.00,8.71
29.7,-23.8,1217,20031007,25.49,12.64,85.24,36.07,1.24,4.56,25.17,0.04,5.92
29.7,-23.8,1217,20031008,21.49,11.79,90.21,58.73,1.35,3.8,18.69,0.11,3.87
29.7,-23.8,1217,20031009,29.19,11.89,86.97,34.78,1.44,2.43,23.94,0.02,5.42
29.7,-23.8,1217,20031010,33.37,14.26,72.27,15.24,1.12,2.38,25.16,0.03,6.68
29.7,-23.8,1217,20031011,28.49,15.71,68.1,34.1,1.45,4.54,25.53,0.84,6.64
29.7,-23.8,1217,20031012,26.82,12.37,89.17,41.84,1.33,3.11,24.64,0.08,5.54
29.7,-23.8,1217,20031013,29.22,12.41,81.78,33.33,1.34,2.39,26.5,0.44,5.89
29.7,-23.8,1217,20031014,33.08,13.88,69.53,19.17,1.3,2.71,25.72,2.60,6.80
29.7,-23.8,1217,20031015,26.08,15.09,80.41,38.38,1.37,4.27,25.91,0.00,6.12
29.7,-23.8,1217,20031016,32.21,12.09,73.46,20.21,1.09,2.44,27.97,0.00,6.84
29.7,-23.8,1217,20031017,24.16,10.92,70.13,45.25,1.19,4.6,22.41,3.64,5.32
29.7,-23.8,1217,20031018,12.39,8.28,81.9,71.77,0.98,5.15,9.35,10.37,2.06
29.7,-23.8,1217,20031019,11.71,7.89,86.93,80.71,0.99,6.35,9.71,15.59,1.88
29.7,-23.8,1217,20031020,12.44,7.67,91.23,75.35,1.09,5.78,11.18,11.43,1.68
29.7,-23.8,1217,20031021,18.19,9.51,93.16,65.22,1.25,3.6,20.14,8.35,3.33
29.7,-23.8,1217,20031022,23.9,9.2,86.2,34.17,1.19,2.02,24.49,0.04,4.68
29.7,-23.8,1217,20031023,27.5,10.83,73.94,19.73,1.14,2.18,25.12,0.01,5.54
29.7,-23.8,1217,20031024,28.19,13.84,69.1,19.03,1.29,2.85,25.6,0.01,6.05
29.7,-23.8,1217,20031025,31.05,15.96,77.3,20.85,1.4,2.08,26.61,0.75,6.26
29.7,-23.8,1217,20031026,33.15,18.16,57.89,18.5,1.45,2.2,24.85,2.92,6.53
29.7,-23.8,1217,20031027,22.36,15.07,85.13,53.87,1.54,4.1,20.13,0.88,4.29
29.7,-23.8,1217,20031028,25.68,13.88,88.9,48.5,1.5,3.28,24.82,0.07,5.31
29.7,-23.8,1217,20031029,27.23,14.25,84.85,38.78,1.55,3.06,25.52,0.01,5.62
29.7,-23.8,1217,20031030,30.62,14.25,76.21,23.6,1.41,3.04,28.99,0.20,6.93
29.7,-23.8,1217,20031031,31.41,14.71,78.41,20.03,1.26,3,29.7,0.00,7.37
29.7,-23.8,1217,20031101,30.3,16.55,63.91,25.27,1.41,3.63,27.44,0.50,7.18
29.7,-23.8,1217,20031102,25.84,15.63,88.4,46.11,1.55,4.14,23.41,1.71,5.52
29.7,-23.8,1217,20031103,25.37,14.14,87.83,44.82,1.52,4.01,24.51,0.26,5.37
29.7,-23.8,1217,20031104,29.2,15,86.14,36.06,1.49,3.03,24.28,0.13,6.04
29.7,-23.8,1217,20031105,29.98,16.1,66.4,35.33,1.57,2.66,23.69,15.36,5.93
29.7,-23.8,1217,20031106,22.26,13.26,82.74,62.79,1.59,3.85,17.54,4.67,3.61
29.7,-23.8,1217,20031107,23.04,12.83,85.01,52.36,1.4,3.58,20.59,0.37,4.47
29.7,-23.8,1217,20031108,28.95,12.28,75.57,32.14,1.4,1.86,29.64,0.00,6.09
29.7,-23.8,1217,20031109,30.28,15.64,57.29,28.46,1.45,1.75,28.17,0.02,6.18
29.7,-23.8,1217,20031110,28.53,16.23,63.23,32.87,1.33,3.45,29.72,0.00,7.12
29.7,-23.8,1217,20031111,30.55,14.69,60.63,24.22,1.14,3.33,30.28,0.00,7.68
29.7,-23.8,1217,20031112,25.88,15.45,86.82,49.33,1.5,5.21,22.07,1.35,5.75
29.7,-23.8,1217,20031113,20.39,13.63,83.88,62.04,1.36,4.58,17.41,0.93,3.92
29.7,-23.8,1217,20031114,23.87,12.38,89.42,53.44,1.42,2.68,18.34,0.05,4.12
29.7,-23.8,1217,20031115,30.26,13.68,78.96,24.57,1.51,3.38,27.11,0.08,6.65
29.7,-23.8,1217,20031116,23.33,14.55,87.28,54.32,1.58,3.51,19.97,0.12,4.28
29.7,-23.8,1217,20031117,26.62,14.92,82.17,38.68,1.4,3.17,27.47,0.06,6.13
29.7,-23.8,1217,20031118,30.89,13.48,68.9,25.14,1.31,2.37,29.72,0.02,6.85
29.7,-23.8,1217,20031119,24.8,16.47,69.3,43.89,1.36,4.42,22.66,0.48,5.86
29.7,-23.8,1217,20031120,28.7,14.47,81.79,30.14,1.37,3.14,28.09,0.02,6.63
29.7,-23.8,1217,20031121,31.03,16.49,70.1,30.23,1.53,3.34,28.07,0.04,7.16
29.7,-23.8,1217,20031122,29.84,19.58,68.88,34.63,1.67,3.75,26.71,0.18,7.03
29.7,-23.8,1217,20031123,29.87,18.6,77.53,39.15,1.75,2.97,25.78,2.94,6.36
29.7,-23.8,1217,20031124,28.6,18.65,84.35,55.48,1.98,1.89,23.67,18.17,5.22
29.7,-23.8,1217,20031125,30.03,18.61,95.78,38.57,1.91,1.67,25.04,4.33,5.60
29.7,-23.8,1217,20031126,28.88,19.01,84.8,45.96,2.08,2.39,24.36,1.19,5.43
29.7,-23.8,1217,20031127,28.28,19.37,84.99,47.4,1.89,1.84,20.63,5.73,4.87
29.7,-23.8,1217,20031128,27.35,18.8,84.38,54.07,1.94,1.62,20.27,17.74,4.53
29.7,-23.8,1217,20031129,26.27,12.82,84.12,52.42,1.63,3.38,24.05,4.04,5.10
29.7,-23.8,1217,20031130,23.57,10.85,75.87,42.13,1.23,3.14,26.69,0.03,5.32
29.7,-23.8,1217,20031201,28.21,10.57,83.01,25.56,1.35,2.5,29.87,0.01,6.25
29.7,-23.8,1217,20031202,25.98,12.88,74.09,24.78,1.04,3.27,31.55,0.00,6.91
29.7,-23.8,1217,20031203,31.56,12.8,58.92,18.77,1.11,2.28,31.68,0.00,7.33
29.7,-23.8,1217,20031204,25.34,16.27,83.07,45.71,1.53,4.62,22.24,0.88,5.59
29.7,-23.8,1217,20031205,28.27,15.88,80.93,31.6,1.39,3,28.47,0.32,6.66
29.7,-23.8,1217,20031206,31.14,14.91,67.89,28.34,1.32,2.49,30.11,0.24,7.14
29.7,-23.8,1217,20031207,29.35,16.55,75.77,35.39,1.38,2.92,29.33,0.39,7.01
29.7,-23.8,1217,20031208,33.03,16.96,56.78,22.54,1.2,1.94,29.16,0.01,7.13
29.7,-23.8,1217,20031209,32.52,20.7,45.52,23.86,1.26,3.46,26.33,0.75,8.13
29.7,-23.8,1217,20031210,29.51,17.95,71.46,38.96,1.67,4.57,26.13,0.76,7.00
29.7,-23.8,1217,20031211,29.55,17.07,83.14,47.19,1.81,2.77,22.16,0.54,5.54
29.7,-23.8,1217,20031212,34.1,19.8,65.91,33.02,1.87,2.93,27.22,5.93,7.38
29.7,-23.8,1217,20031213,30.46,17.56,80.92,41.83,1.83,2.88,26.81,0.86,6.41
29.7,-23.8,1217,20031214,33.56,18.25,74.33,31.56,1.83,1.97,28.62,3.56,6.84
29.7,-23.8,1217,20031215,26.31,16.61,75.38,52.1,1.72,4.51,22.65,0.58,5.45
29.7,-23.8,1217,20031216,28.7,15.62,80.13,43.24,1.58,2.87,27.29,0.04,6.27
29.7,-23.8,1217,20031217,33.1,15.91,71.75,30.95,1.61,1.84,30.04,0.43,6.91
29.7,-23.8,1217,20031218,26.49,18.43,82.31,51.26,1.65,4.21,19.68,1.07,5.52
29.7,-23.8,1217,20031219,29.26,15.05,76.18,35.95,1.47,3.04,27.96,0.03,6.64
29.7,-23.8,1217,20031220,31.58,17.24,72.33,36.45,1.51,2.72,27.05,0.10,6.94
29.7,-23.8,1217,20031221,34.96,19.56,54.23,24.17,1.57,3.14,26.29,1.41,7.87
29.7,-23.8,1217,20031222,27.85,18.96,85.89,51.34,1.85,3.94,24.86,1.32,6.03
29.7,-23.8,1217,20031223,27.96,18.3,83.57,49.04,1.85,3.33,24.98,1.27,5.84
29.7,-23.8,1217,20031224,29.21,18.46,84.04,40.57,1.96,2.84,25.58,2.40,5.90
29.7,-23.8,1217,20031225,31.69,20.49,71.23,39.71,1.9,2.44,23.04,7.75,6.10
29.7,-23.8,1217,20031226,32.43,20.2,72.83,36.97,2.02,1.79,23.7,16.50,5.84
29.7,-23.8,1217,20031227,22.83,13.85,87.01,67.49,1.58,4.33,13.76,17.11,3.53
29.7,-23.8,1217,20031228,22.1,13.6,88.42,67.3,1.52,2.41,14.93,0.51,3.33
29.7,-23.8,1217,20031229,26.7,14.14,88.28,47.73,1.63,1.99,23.22,0.05,4.92
29.7,-23.8,1217,20031230,29.61,14.64,77.73,34.18,1.65,1.91,30.35,0.00,6.34
29.7,-23.8,1217,20031231,31.4,17.14,69.29,30.33,1.66,1.58,24.37,0.21,5.73
29.7,-23.8,1217,20040101,23.07,17.07,86.18,58,1.75,3.34,15.93,2.00,3.74
29.7,-23.8,1217,20040102,29.91,15.12,86.25,43.75,1.74,1.84,28.26,0.23,6.03
29.7,-23.8,1217,20040103,30.12,18.47,73.51,38.62,1.79,2.53,27.33,5.44,6.42
29.7,-23.8,1217,20040104,22.63,16.05,86.21,54.88,1.57,3.75,18.14,2.17,4.22
29.7,-23.8,1217,20040105,25.49,14.47,92.08,55.41,1.61,2.18,21.61,0.11,4.61
29.7,-23.8,1217,20040106,29.66,13.53,83.95,36.91,1.51,1.98,31.28,0.00,6.54
29.7,-23.8,1217,20040107,30.61,16.62,67.24,30.81,1.41,2.95,29.95,0.00,7.31
29.7,-23.8,1217,20040108,28.47,16.33,83.97,39.21,1.62,3.28,26.43,0.43,6.25
29.7,-23.8,1217,20040109,30.46,18.7,68.98,35.89,1.71,1.69,25.87,4.29,5.94
29.7,-23.8,1217,20040110,31.04,18.81,72.58,36.45,1.8,1.58,26.98,6.22,6.07
29.7,-23.8,1217,20040111,28.6,19.29,80.61,45.3,1.76,3.73,27.57,1.03,6.70
29.7,-23.8,1217,20040112,30.62,17.61,85.49,29.17,1.54,2.87,30.99,0.03,7.34
29.7,-23.8,1217,20040113,31.07,17.49,68.68,33.92,1.55,2.8,30.42,0.00,7.29
29.7,-23.8,1217,20040114,31.73,17.94,74.96,35.46,1.66,2.66,27.9,0.10,6.92
29.7,-23.8,1217,20040115,33.51,19.59,57.15,26.92,1.46,2.33,29.22,0.00,7.49
29.7,-23.8,1217,20040116,26.99,17.29,76.8,55.65,1.71,4.76,23.81,1.95,5.93
29.7,-23.8,1217,20040117,24.39,15.92,88.88,57.27,1.56,3.71,20.26,1.76,4.82
29.7,-23.8,1217,20040118,27.02,16.55,83.01,50.33,1.66,1.98,21.78,0.29,4.91
29.7,-23.8,1217,20040119,27.57,17.63,70.51,42.93,1.51,3.54,24.28,0.04,6.21
29.7,-23.8,1217,20040120,24.94,16.9,83.71,49.16,1.59,2.76,18.05,1.36,4.46
29.7,-23.8,1217,20040121,22.11,16.41,87.65,69.24,1.69,3.37,14.1,14.47,3.38
29.7,-23.8,1217,20040122,21.14,17.02,92.34,78.46,1.93,2.47,11.46,40.64,2.41
29.7,-23.8,1217,20040123,26.86,17.46,90.46,51.46,1.97,2.41,20.49,22.35,4.51
29.7,-23.8,1217,20040124,28.81,17.85,86.84,45.83,2.02,1.5,26.75,1.01,5.50
29.7,-23.8,1217,20040125,27.32,19.65,86.3,56.7,2.13,1.67,21.5,5.23,4.61
29.7,-23.8,1217,20040126,28.32,19.78,84.23,53.64,2.1,2.14,24.65,3.11,5.37
29.7,-23.8,1217,20040127,28.21,19.34,83.44,45.14,1.87,3.41,27.61,0.64,6.31
29.7,-23.8,1217,20040128,29.58,17.36,82.27,32.74,1.64,2.29,29.94,0.01,6.58
29.7,-23.8,1217,20040129,26.57,16.32,82.55,41.36,1.66,3.95,26.46,0.75,5.90
29.7,-23.8,1217,20040130,26.24,15.38,82.4,44.48,1.59,3.89,27.42,0.43,5.92
29.7,-23.8,1217,20040131,27.16,15.26,79.1,41.97,1.58,3.26,27.61,0.25,6.01
29.7,-23.8,1217,20040201,31.17,15.2,82.43,28.28,1.64,2.34,26.53,0.03,6.24
29.7,-23.8,1217,20040202,29.46,17.75,83.48,33.35,1.54,2.75,27.05,0.12,6.51
29.7,-23.8,1217,20040203,28.55,16.28,81.32,31.13,1.45,2.22,25.98,0.03,5.94
29.7,-23.8,1217,20040204,31.61,14.44,76.39,28.07,1.47,3.02,28.57,0.63,7.05
29.7,-23.8,1217,20040205,26.17,16.77,80.29,49.45,1.55,3.71,19.28,0.71,5.17
